SrcAddr,DstAddr,TimeWindow,Packets,Timestamp
10.155.15.5,109.105.109.205,7,266:outgoing; 107:outgoing; 103:incoming; 266:outgoing; 116:incoming; 103:incoming; 266:outgoing; 103:incoming; 116:incoming; 107:outgoing; 266:outgoing; 266:outgoing; 266:outgoing; 103:incoming; 116:incoming; 107:outgoing; 266:outgoing; 266:outgoing; 103:incoming; 116:incoming; 103:incoming; 107:outgoing; 103:incoming; 107:outgoing; 103:incoming; 266:outgoing; 266:outgoing; 116:incoming; 266:outgoing; 266:outgoing; 107:outgoing; 116:incoming; 103:incoming; 266:outgoing; 103:incoming; 116:incoming; 103:incoming; 266:outgoing; 107:outgoing; 266:outgoing; 103:incoming; 116:incoming; 266:outgoing; 107:outgoing; 103:incoming; 116:incoming; 107:outgoing; 266:outgoing; 266:outgoing; 103:incoming,2022-08-29 13:26; 2022-08-29 13:27; 2022-08-29 13:28; 2022-08-29 13:29; 2022-08-29 13:30; 2022-08-29 13:31; 2022-08-29 13:32; 2022-08-29 13:33
10.155.15.5,109.105.109.205,7,106:outgoing; 266:outgoing; 266:outgoing; 102:incoming; 116:incoming; 102:incoming; 116:incoming; 266:outgoing; 102:incoming; 102:incoming; 266:outgoing; 266:outgoing; 132:incoming; 106:outgoing; 266:outgoing; 106:outgoing; 102:incoming; 116:incoming; 102:incoming; 116:incoming; 102:incoming; 266:outgoing; 266:outgoing; 266:outgoing; 266:outgoing; 266:outgoing; 266:outgoing; 266:outgoing; 266:outgoing; 106:outgoing; 102:incoming; 116:incoming; 102:incoming; 275:outgoing; 102:incoming; 116:incoming; 272:outgoing; 1428:outgoing; 106:outgoing; 116:incoming; 102:incoming; 272:outgoing; 116:incoming; 102:incoming; 275:outgoing; 102:incoming; 1428:outgoing; 106:outgoing; 102:incoming; 272:outgoing,2022-08-29 13:33; 2022-08-29 13:34; 2022-08-29 13:35; 2022-08-29 13:36; 2022-08-29 13:37; 2022-08-29 13:38; 2022-08-29 13:39; 2022-08-29 13:40
10.155.15.5,109.105.109.205,7,266:outgoing; 266:outgoing; 266:outgoing; 102:incoming; 132:incoming; 106:outgoing; 1432:incoming; 102:incoming; 287:incoming; 106:outgoing; 114:outgoingA; 102:outgoingA; 166:outgoing; 74:incoming; 114:outgoingA; 1518:incoming; 1428:outgoing; 729:incoming; 106:incoming; 386:outgoing; 619:outgoing; 102:outgoingA; 1432:incoming; 114:incoming; 110:outgoingA; 1428:outgoing; 74:incoming; 114:outgoingA; 106:incoming; 106:outgoing; 266:outgoing; 266:outgoing; 102:incoming; 116:incoming; 102:incoming; 106:outgoing; 102:incoming; 106:outgoing; 116:incoming; 266:outgoing; 266:outgoing; 102:outgoing; 106:incoming; 102:outgoing; 106:incoming; 106:outgoing; 266:outgoing; 102:incoming; 102:incoming; 116:incoming,2022-08-29 13:41; 2022-08-29 13:44; 2022-08-29 13:45; 2022-08-29 13:46; 2022-08-29 13:47; 2022-08-29 13:48
10.155.15.5,109.105.109.205,7,266:outgoing; 266:outgoing; 102:incoming; 116:incoming; 102:incoming; 106:outgoing; 266:outgoing; 102:incoming; 116:incoming; 102:incoming; 106:outgoing; 266:outgoing; 106:outgoing; 102:incoming; 266:outgoing; 116:incoming; 102:incoming; 266:outgoing; 266:outgoing; 116:incoming; 106:outgoing; 266:outgoing; 102:incoming; 266:outgoing; 266:outgoing; 102:incoming; 116:incoming; 106:outgoing; 266:outgoing; 102:incoming; 106:outgoing; 102:incoming; 266:outgoing; 116:incoming; 266:outgoing; 266:outgoing; 102:incoming; 116:incoming; 106:outgoing; 266:outgoing; 266:outgoing; 102:incoming; 116:incoming; 102:incoming; 106:outgoing; 274:outgoing; 106:outgoing; 102:incoming; 274:outgoing; 116:incoming,2022-08-29 13:53; 2022-08-29 13:54; 2022-08-29 13:55; 2022-08-29 13:56; 2022-08-29 13:57; 2022-08-29 13:58; 2022-08-29 13:59; 2022-08-29 14:00
10.155.15.5,109.105.109.205,7,102:incoming; 106:outgoing; 116:incoming; 102:incoming; 266:outgoing; 266:outgoing; 106:outgoing; 266:outgoing; 266:outgoing; 102:incoming; 116:incoming; 266:outgoing; 106:outgoing; 116:incoming; 102:incoming; 266:outgoing; 102:incoming; 106:outgoing; 275:outgoing; 116:incoming; 275:outgoing; 102:incoming; 106:outgoing; 275:outgoing; 275:outgoing; 102:incoming; 116:incoming; 275:outgoing; 275:outgoing; 102:incoming; 116:incoming; 102:incoming; 106:outgoing; 266:outgoing; 102:incoming; 116:incoming; 102:incoming; 266:outgoing; 106:outgoing; 266:outgoing; 266:outgoing; 102:incoming; 116:incoming; 106:outgoing; 266:outgoing; 102:incoming; 116:incoming; 106:outgoing; 266:outgoing; 106:outgoing,2022-08-29 14:00; 2022-08-29 14:01; 2022-08-29 14:02; 2022-08-29 14:03; 2022-08-29 14:04; 2022-08-29 14:05; 2022-08-29 14:06; 2022-08-29 14:07
10.155.15.5,109.105.109.205,7,106:outgoing; 102:incoming; 116:incoming; 102:incoming; 266:outgoing; 266:outgoing; 266:outgoing; 102:incoming; 102:incoming; 116:incoming; 266:outgoing; 106:outgoing; 266:outgoing; 102:incoming; 116:incoming; 266:outgoing; 106:outgoing; 106:outgoing; 102:incoming; 98:incoming; 118:incoming; 266:outgoing; 266:outgoing; 266:outgoing; 118:incoming; 98:incoming; 266:outgoing; 106:outgoing; 102:incoming; 106:outgoing; 102:incoming; 266:outgoing; 102:incoming; 266:outgoing; 116:incoming; 266:outgoing; 266:outgoing; 102:incoming; 116:incoming; 106:outgoing; 266:outgoing; 102:incoming; 116:incoming; 266:outgoing; 106:outgoing; 102:incoming; 266:outgoing; 102:incoming; 266:outgoing; 106:outgoing,2022-08-29 14:07; 2022-08-29 14:08; 2022-08-29 14:09; 2022-08-29 14:10; 2022-08-29 14:11; 2022-08-29 14:12; 2022-08-29 14:13; 2022-08-29 14:14
10.155.15.5,109.105.109.206,7,259:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 956:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1173:incoming; 107:outgoing; 107:outgoing; 107:outgoing; 107:outgoing; 107:outgoing; 107:outgoing; 758:outgoing; 756:outgoing; 492:outgoing; 492:outgoing,2022-08-26 11:30; 2022-08-26 11:31; 2022-08-26 11:32; 2022-08-26 11:33; 2022-08-26 11:34; 2022-08-26 11:35; 2022-08-26 11:36; 2022-08-26 11:37
10.155.15.5,109.105.109.206,7,104:incoming; 104:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 104:incoming; 1432:incoming; 1432:incoming; 756:outgoing; 492:outgoing; 758:outgoing; 492:outgoing; 756:outgoing; 107:outgoing; 107:outgoing; 107:outgoing; 107:outgoing; 107:outgoing; 107:outgoing; 107:outgoing; 378:incoming; 1432:incoming; 1432:incoming; 1432:incoming,2022-08-26 11:37; 2022-08-26 11:38
10.155.15.5,109.105.109.206,7,1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 107:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 492:outgoing; 1432:incoming; 1432:incoming; 104:incoming; 104:incoming; 756:outgoing; 104:incoming; 758:outgoing; 104:incoming; 492:outgoing; 763:outgoing; 765:outgoing; 107:outgoing; 1199:incoming; 1432:incoming; 1432:incoming; 1432:incoming,2022-08-26 11:54; 2022-08-26 11:55; 2022-08-26 11:56; 2022-08-26 11:57; 2022-08-26 11:58; 2022-08-26 11:59; 2022-08-26 12:00; 2022-08-26 12:01
10.155.15.5,109.105.109.206,7,492:outgoing; 104:incoming; 104:incoming; 492:outgoing; 758:outgoing; 758:outgoing; 109:outgoing; 109:outgoing; 109:outgoing; 109:outgoing; 756:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming,2022-08-26 12:01; 2022-08-26 12:02; 2022-08-26 12:03
10.155.15.5,109.105.109.206,7,1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 984:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA,2022-08-26 13:28; 2022-08-26 13:29; 2022-08-26 13:30; 2022-08-26 13:31; 2022-08-26 13:32; 2022-08-26 13:33; 2022-08-26 13:34; 2022-08-26 13:35
10.155.15.5,109.105.109.206,7,1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 107:outgoingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 107:outgoingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 107:outgoingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 107:outgoingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 107:outgoingA; 1432:incomingA,2022-08-26 13:35; 2022-08-26 13:36; 2022-08-26 13:37; 2022-08-26 13:38
10.155.15.5,109.105.109.206,7,1432:incoming; 1432:incoming; 109:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 262:incoming; 145:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 109:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming,2022-08-26 13:53; 2022-08-26 13:54; 2022-08-26 13:55; 2022-08-26 13:56; 2022-08-26 13:57; 2022-08-26 13:58; 2022-08-26 13:59; 2022-08-26 14:00
10.155.15.5,109.105.109.206,7,1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 109:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 109:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 763:outgoing; 1432:incoming; 1432:incoming; 104:incoming; 104:incoming; 104:incoming; 104:incoming; 756:outgoing; 698:outgoing; 698:outgoing; 763:outgoing; 756:outgoing; 109:outgoing; 109:outgoing; 109:outgoing; 109:outgoing; 1432:incoming; 109:outgoing; 1058:incoming,2022-08-26 14:00; 2022-08-26 14:01; 2022-08-26 14:02; 2022-08-26 14:03; 2022-08-26 14:04; 2022-08-26 14:05; 2022-08-26 14:06; 2022-08-26 14:07
10.155.15.5,109.105.109.206,7,144:incoming; 252:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 112:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 112:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 112:outgoing,2022-08-26 14:07; 2022-08-26 14:08; 2022-08-26 14:09; 2022-08-26 14:10; 2022-08-26 14:11; 2022-08-26 14:12; 2022-08-26 14:13; 2022-08-26 14:14
10.155.15.5,109.105.109.206,7,1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 109:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 109:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 109:outgoing; 109:outgoing; 109:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 109:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 109:outgoing; 109:outgoing; 109:outgoing; 109:outgoing; 763:outgoing; 699:outgoing; 755:outgoing; 699:outgoing,2022-08-26 14:14; 2022-08-26 14:15; 2022-08-26 14:16; 2022-08-26 14:17; 2022-08-26 14:18; 2022-08-26 14:19; 2022-08-26 14:21
10.155.15.5,109.105.109.206,7,102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 74:incoming; 74:incoming; 102:outgoing; 74:incoming; 74:incoming; 102:outgoing; 74:incoming; 74:incoming; 102:outgoing; 102:outgoing; 102:outgoing; 74:incoming; 102:outgoing; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 1376:incoming; 74:incoming; 102:outgoing; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing; 102:outgoing,2022-08-26 14:21; 2022-08-26 14:22; 2022-08-26 14:23
10.155.15.5,109.105.109.206,7,1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 145:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA,2022-08-26 14:49; 2022-08-26 14:50; 2022-08-26 14:51; 2022-08-26 14:52; 2022-08-26 14:53; 2022-08-26 14:54; 2022-08-26 14:55; 2022-08-26 14:56
10.155.15.5,109.105.109.206,7,767:outgoingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 107:outgoingA; 1235:incomingA; 774:outgoingA; 717:outgoingA; 107:outgoingA; 764:outgoingA; 710:outgoingA; 104:incomingA; 104:incomingA,2022-08-26 14:56; 2022-08-26 14:57; 2022-08-26 14:58; 2022-08-26 14:59; 2022-08-26 15:00; 2022-08-26 15:01; 2022-08-26 15:02; 2022-08-26 15:03
10.155.15.5,109.105.109.206,7,1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 145:incomingA; 1432:incomingA; 1432:incomingA; 259:incomingA; 145:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA,2022-08-26 15:03; 2022-08-26 15:04; 2022-08-26 15:05; 2022-08-26 15:06; 2022-08-26 15:07; 2022-08-26 15:08; 2022-08-26 15:09; 2022-08-26 15:10
10.155.15.5,109.105.109.206,7,1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 121:incomingA; 109:outgoingA; 109:outgoingA; 109:outgoingA; 109:outgoingA; 109:outgoingA; 109:outgoingA; 109:outgoingA; 1432:incomingA; 109:outgoingA; 260:incomingA; 767:outgoingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 145:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 712:outgoingA; 712:outgoingA,2022-08-26 15:10; 2022-08-26 15:11; 2022-08-26 15:12; 2022-08-26 15:13; 2022-08-26 15:14; 2022-08-26 15:15; 2022-08-26 15:16; 2022-08-26 15:17
10.155.15.5,109.105.109.206,7,1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1172:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA; 1432:incomingA,2022-08-26 15:17; 2022-08-26 15:18
10.155.15.5,109.105.109.206,7,1432:incoming; 1432:incoming; 1019:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 109:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 104:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1312:incoming; 109:outgoing; 109:outgoing; 109:outgoing; 1432:incoming; 109:outgoing; 763:outgoing; 492:outgoing; 492:outgoing; 762:outgoing; 104:incoming; 1432:incoming; 771:outgoing,2022-08-29 12:23; 2022-08-29 12:24; 2022-08-29 12:25; 2022-08-29 12:26; 2022-08-29 12:27; 2022-08-29 12:28; 2022-08-29 12:29; 2022-08-29 12:30
10.155.15.5,109.105.109.206,7,1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming,2022-08-29 12:30; 2022-08-29 12:31; 2022-08-29 12:32; 2022-08-29 12:33; 2022-08-29 12:34; 2022-08-29 12:35; 2022-08-29 12:36; 2022-08-29 12:37
10.155.15.5,109.105.109.206,7,1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 109:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 109:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 109:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1235:incoming; 109:outgoing; 109:outgoing; 109:outgoing,2022-08-29 12:37; 2022-08-29 12:40; 2022-08-29 12:41; 2022-08-29 12:42; 2022-08-29 12:43; 2022-08-29 12:44
10.155.15.5,109.105.109.206,7,1518:incoming; 74:incoming; 1518:incoming; 74:incoming; 74:incoming; 74:incoming; 102:outgoingA; 74:incoming; 74:incoming; 74:incoming; 1518:incoming; 1518:incoming; 74:incoming; 102:outgoingA; 74:incoming; 74:incoming; 74:incoming; 102:outgoingA; 102:outgoingA; 102:outgoingA; 102:outgoingA; 74:incoming; 74:incoming; 102:outgoingA; 74:incoming; 102:outgoingA; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 1518:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 1518:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 74:incoming; 1518:incoming; 74:incoming,2022-08-29 12:44; 2022-08-29 12:45; 2022-08-29 12:46; 2022-08-29 12:47; 2022-08-29 12:48; 2022-08-29 12:49; 2022-08-29 12:50; 2022-08-29 12:51
10.155.15.5,109.105.109.206,7,1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 107:outgoing; 1432:incoming; 1432:incoming; 107:outgoing; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 965:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 1432:incoming; 107:outgoing,2022-08-29 12:51; 2022-08-29 12:52; 2022-08-29 12:53
